#,Site,User,Time,Problem,Language,Filename,Status,Judge (Site),Answer,AnswerBin
345995256,101,Choose difficulty: TITAN,249,G,C++11,G.cpp,judged,teambrbr3 (101),YES,1
346033657,101,Ops! Solução Trivial,250,B,C++11,a.cpp,judged,teambrbr41 (101),NO - Wrong answer,0
346313558,101,Ahozinho com Feijão,250,G,C++11,G.cpp,judged,teambrbr64 (101),YES,1
346904059,101,Monkeys,251,B,C++11,B.cpp,judged,teambrbr53 (101),YES,1
347219760,101,URI Luminatti,252,J,C++11,j.cpp,judged,teambrbr32 (101),NO - Wrong answer,0
347417161,101,"One balloon at a time, please!",252,E,Java,E.java,judged,teambrbr46 (101),NO - Wrong answer,0
347594462,101,That Was Easy,252,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Wrong answer,0
347739563,101,CEFETIM,252,E,Python2,E.py2,judged,teambrbr57 (101),NO - Wrong answer,0
347826064,101,BugBusters,253,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Time limit exceeded,0
347840765,101,Trupe da Biologia,253,M,C++11,m.cpp,judged,teambrbr18 (101),NO - Wrong answer,0
347884066,101,Skynet dos Pampas,253,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Time limit exceeded,0
348549667,101,ALT,254,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Wrong answer,0
348624568,101,Se juntas causa imagina juntas,254,G,C++11,G.cpp,judged,teambrbr61 (101),YES,1
348787469,101,"One balloon at a time, please!",254,E,Java,E.java,judged,teambrbr46 (101),NO - Wrong answer,0
349221370,101,CEFETIM,255,D,Java,D.java,judged,setter7 (1),NO - Runtime error,0
349274171,101,Ginga com Tapioca,255,B,C++11,B.cpp,judged,teambrbr48 (101),NO - Wrong answer,0
349485072,101,100^o,255,J,C++11,j.cpp,judged,teambrbr40 (101),NO - Wrong answer,0
349661673,101,CalopsITA,256,M,C++11,M2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0
349755074,101,Six Balls,256,J,C++11,j.cpp,judged,teambrbr31 (101),NO - Wrong answer,0
349853075,101,Cafeína Overflow,256,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0
350157776,101,fuze,256,J,C++11,J.cpp,judged,teambrbr14 (101),NO - Time limit exceeded,0
350273977,101,Array of Thrones,257,J,Java,J.java,judged,teambrbr65 (101),NO - Time limit exceeded,0
351276878,101,CalopsITA,258,M,C++11,M2.cpp,judged,teambrbr56 (101),YES,1
351380079,101,BugBusters,258,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Time limit exceeded,0
351421680,101,Teoria dos Papibaquígrafos,259,I,C++11,i.cpp,judged,teambrbr36 (101),NO - Time limit exceeded,0
351463781,101,Over9k,259,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Wrong answer,0
351891582,101,"¯\\_( ""/ )_/¯",259,M,C++11,M.cpp,judged,teambrbr44 (101),NO - Time limit exceeded,0
351943883,101,Cafeína Overflow,259,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0
352098184,101,Array of Thrones,260,J,Java,J.java,judged,teambrbr65 (101),NO - Time limit exceeded,0
352206085,101,ALT,260,D,C++11,d.cpp,judged,teambrbr12 (101),YES,1
352764286,101,fuze,261,J,C++11,J.cpp,judged,teambrbr14 (101),NO - Time limit exceeded,0
353490887,101,That Was Easy,262,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0
353501588,101,Trei Linha,262,B,C++11,b.cpp,judged,teambrbr55 (101),YES,1
353683689,101,TLEfobia,262,I,C++11,main.cpp,judged,teambrbr70 (101),NO - Wrong answer,0
353964990,101,while(1),263,C,C++11,C.cpp,judged,teambrbr15 (101),NO - Wrong answer,0
354022691,101,Algum Ritmo,263,E,C++11,e2.cpp,judged,teambrbr26 (101),NO - Time limit exceeded,0
354042292,101,Na zdrowie!,263,C,C++11,C.cpp,judged,teambrbr43 (101),NO - Wrong answer,0
354388393,101,Bira e seus craques,263,F,C++11,F.cpp,judged,teambrbr54 (101),NO - Wrong answer,0
355115994,101,Teoria dos Papibaquígrafos,265,I,C++11,i.cpp,judged,teambrbr36 (101),NO - Time limit exceeded,0
356246495,101,"¯\\_( ""/ )_/¯",267,M,C++11,M.cpp,judged,teambrbr44 (101),NO - Time limit exceeded,0
356615196,101,UNESP Bauru,267,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0
357149197,101,while(1),268,F,C++11,F.cpp,judged,teambrbr15 (101),NO - Wrong answer,0
357637598,101,Cafeína Overflow,269,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0
357727299,101,Ops! Solução Trivial,269,B,C++11,a.cpp,judged,teambrbr41 (101),YES,1
357997300,101,Teorema de Offson,269,J,C++11,J2.cpp,judged,teambrbr34 (101),YES,1
358117801,101,Wesley e os Safadões,270,I,C++11,i.cpp,judged,teambrbr4 (101),NO - Wrong answer,0
358230502,101,Trupe da Biologia,270,M,C++11,m.cpp,judged,teambrbr18 (101),NO - Wrong answer,0
358518403,101,Ginga com Tapioca,270,B,C++11,B.cpp,judged,teambrbr48 (101),YES,1
359181504,101,NULL 1,271,C,Java,C.java,judged,teambrbr30 (101),NO - Wrong answer,0
359214705,101,Esse é meu time,272,G,C++11,g.cpp,judged,teambrbr29 (101),YES,1
359908506,101,ALT,273,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Time limit exceeded,0
360042607,101,That Was Easy,273,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0
360601808,101,Skynet dos Pampas,274,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Wrong answer,0
360896309,101,Simone e Simara UFMA,274,F,C++11,F.cpp,judged,teambrbr9 (101),NO - Wrong answer,0
361069410,101,CEFETIM,275,B,Java,B.java,judged,teambrbr57 (101),NO - Wrong answer,0
361131011,101,dog hits dog,275,G,C++11,G.cpp,judged,teambrbr69 (101),YES,1
361150812,101,VDC,275,G,C++11,g.cpp,judged,teambrbr23 (101),YES,1
361760113,101,URI Luminatti,276,J,C++11,j.cpp,judged,teambrbr32 (101),NO - Wrong answer,0
361882114,101,UNESP Bauru,276,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0
362115715,101,Wesley e os Safadões,276,I,C++11,i.cpp,judged,teambrbr4 (101),NO - Time limit exceeded,0
362121916,101,Na zdrowie!,276,C,C++11,C.cpp,judged,teambrbr43 (101),NO - Wrong answer,0
362298817,101,Turkeys,277,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0
362509018,101,ALT,277,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Time limit exceeded,0
363003819,101,O importante é não zerar!,278,F,C++11,F.cpp,judged,setter7 (1),NO - Runtime error,0
363059820,101,Nome Provisório,278,E,C++11,E.cpp,judged,teambrbr38 (101),NO - Wrong answer,0
363295821,101,NP-Drada,278,F,C++11,f.cpp,judged,teambrbr59 (101),NO - Wrong answer,0
363529222,101,Na zdrowie!,279,C,C++11,C.cpp,judged,teambrbr43 (101),NO - Wrong answer,0
363820423,101,CEFETIM,279,F,Java,F.java,judged,teambrbr57 (101),NO - Time limit exceeded,0
363849724,101,while(1),279,F,C++11,F.cpp,judged,teambrbr15 (101),NO - Wrong answer,0
364217125,101,O importante é não zerar!,280,F,C++11,F.cpp,judged,judge12 (1),NO - Runtime error,0
364273226,101,Over9k,280,I,C++11,new_I.cpp,judged,judge1 (1),NO - Compilation error,0
364322727,101,That Was Easy,280,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0
364339228,101,Na zdrowie!,280,C,C++11,C.cpp,judged,teambrbr43 (101),NO - Wrong answer,0
364821029,101,Bira e seus craques,281,F,C++11,F.cpp,judged,teambrbr54 (101),NO - Wrong answer,0
365035930,101,Wesley e os Safadões,281,I,C++11,i.cpp,judged,teambrbr4 (101),YES,1
365058731,101,NP-Drada,281,F,C++11,f.cpp,judged,setter7 (1),NO - Runtime error,0
365130032,101,"¯\\_( ""/ )_/¯",281,M,C++11,M.cpp,judged,setter7 (1),NO - Runtime error,0
365550033,101,Wesley e os Safadões,282,I,C++11,i.cpp,judged,teambrbr4 (101),YES,1
365581734,101,Choose difficulty: TITAN,282,D,C++11,D.cpp,judged,teambrbr3 (101),NO - Wrong answer,0
365775235,101,CalopsITA,282,G,C++11,G2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0
365917736,101,"¯\\_( ""/ )_/¯",283,M,C++11,M.cpp,judged,judge1 (1),NO - Runtime error,0
365962037,101,Ahozinho com Feijão,283,D,C++11,D.cpp,judged,teambrbr64 (101),NO - Wrong answer,0
366106838,101,vai_na.sort(),283,F,C++11,f.cpp,judged,teambrbr22 (101),NO - Wrong answer,0
366356339,101,Wesley e os Safadões,283,I,C++11,i.cpp,judged,teambrbr4 (101),NO - Time limit exceeded,0
366396940,101,ALT,283,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Time limit exceeded,0
366859641,101,Desistiu???,284,I,C++11,i.cpp,judged,teambrbr1 (101),NO - Time limit exceeded,0
366897442,101,Choose difficulty: TITAN,284,B,C++11,B.cpp,judged,teambrbr3 (101),NO - Time limit exceeded,0
367113243,101,Gemidão da Maratona,285,I,C++11,i.cpp,judged,teambrbr68 (101),NO - Wrong answer,0
367175444,101,O Legado de Maldito,285,E,C++11,e2.cpp,judged,teambrbr39 (101),NO - Time limit exceeded,0
367260445,101,Veteranos Bolados,285,J,C++11,J.cpp,judged,teambrbr37 (101),NO - Wrong answer,0
367333546,101,Turkeys,285,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0
367397347,101,NULL 1,285,C,Java,C.java,judged,teambrbr30 (101),NO - Wrong answer,0
367592148,101,while(1),285,F,C++11,F _cópia_.cpp,judged,teambrbr15 (101),NO - Wrong answer,0
367622049,101,NP-Drada,286,F,C++11,f.cpp,judged,teambrbr59 (101),NO - Wrong answer,0
367660250,101,fuze,286,F,C++11,F.cpp,judged,teambrbr14 (101),NO - Wrong answer,0
367741451,101,Skynet dos Pampas,286,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Wrong answer,0
367857252,101,Turkeys,286,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0
368325153,101,Over9k,287,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Time limit exceeded,0
368400254,101,C de Carrasco,287,C,C++11,C.cpp,judged,teambrbr20 (101),NO - Wrong answer,0
368457455,101,URI Luminatti,287,J,C++11,j.cpp,judged,teambrbr32 (101),NO - Wrong answer,0
369349056,101,NULL 1,288,C,Java,C.java,judged,teambrbr30 (101),NO - Wrong answer,0
369484057,101,Bira e seus craques,289,J,C++11,j.cpp,judged,teambrbr54 (101),NO - Wrong answer,0
369581958,101,Turkeys,289,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0
369664259,101,Se juntas causa imagina juntas,289,B,C++11,B.cpp,judged,teambrbr61 (101),YES,1
369968960,101,Trei Linha,289,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0
370081561,101,"¯\\_( ""/ )_/¯",290,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1
370127862,101,Time da Jaula,290,D,C++11,d.cpp,judged,teambrbr25 (101),NO - Time limit exceeded,0
370270663,101,Turkeys,290,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0
370637464,101,Choose difficulty: TITAN,291,B,C++11,B.cpp,judged,teambrbr3 (101),NO - Time limit exceeded,0
370734165,101,Trei Linha,291,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0
370815566,101,Turkeys,291,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0
371270467,101,Trupe da Biologia,292,M,C++11,m.cpp,judged,teambrbr18 (101),NO - Wrong answer,0
371341668,101,Time da Jaula,292,J,C++11,j.cpp,judged,teambrbr25 (101),NO - Time limit exceeded,0
371356569,101,Skynet dos Pampas,292,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Wrong answer,0
371556270,101,Trupe da Biologia,292,M,C++11,m.cpp,judged,teambrbr18 (101),NO - Time limit exceeded,0
371621971,101,"¯\\_( ""/ )_/¯",292,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1
371815472,101,80km é 80km @do,293,C,C++11,C.cpp,judged,teambrbr60 (101),NO - Wrong answer,0
372145173,101,Trei Linha,293,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Time limit exceeded,0
372178274,101,Trupe da Biologia,293,M,C++11,m.cpp,judged,teambrbr18 (101),YES,1
372557775,101,Choose difficulty: TITAN,294,D,C++11,code.cpp,judged,teambrbr3 (101),NO - Wrong answer,0
372635776,101,CalopsITA,294,G,C++11,G2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0
372682477,101,O importante é não zerar!,294,F,C++11,F.cpp,judged,judge1 (1),NO - Runtime error,0
372728578,101,"¯\\_( ""/ )_/¯",294,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1
372945479,101,Trupe da Biologia,294,M,C++11,m.cpp,judged,teambrbr18 (101),YES,1
373366980,101,80km é 80km @do,295,I,C++11,I.cpp,judged,setter1 (1),NO - Runtime error,0
373432281,101,Trupe da Biologia,295,M,C++11,m.cpp,judged,teambrbr18 (101),YES,1
373669382,101,Trupe da Biologia,296,M,C++11,m.cpp,judged,teambrbr18 (101),YES,1
373749283,101,Bit Please,296,F,C++11,F.cpp,judged,teambrbr50 (101),NO - Wrong answer,0
373767384,101,Nuclear Coders,296,B,C++11,b.cpp,judged,teambrbr72 (101),NO - Wrong answer,0
373897385,101,80km é 80km @do,296,I,C++11,I.cpp,judged,setter1 (1),NO - Runtime error,0
373906086,101,Cafeína Overflow,296,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0
374079687,101,"¯\\_( ""/ )_/¯",296,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1
374089588,101,Over9k,296,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Wrong answer,0
374136389,101,Nuclear Coders,296,B,C++11,b.cpp,judged,teambrbr72 (101),NO - Wrong answer,0
374225790,101,UNESP Bauru,297,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0
374379691,101,Six Balls,297,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1
374415792,101,Se juntas causa imagina juntas,297,B,C++11,B.cpp,judged,teambrbr61 (101),YES,1
374615493,101,Ahozinho com Feijão,297,D,C++11,D.cpp,judged,teambrbr64 (101),NO - Time limit exceeded,0
374618994,101,Ginga com Tapioca,297,A,C++11,A2.cpp,judged,teambrbr48 (101),YES,1
374750295,101,Choose difficulty: TITAN,297,D,C++11,D.cpp,judged,teambrbr3 (101),YES,1
374769396,101,Trei Linha,297,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0
374801097,101,Six Balls,298,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1
374978798,101,Desistiu???,298,G,C++11,g.cpp,judged,teambrbr1 (101),NO - Wrong answer,0
375111799,101,Trei Linha,298,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0
375197100,101,Six Balls,298,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1
375251501,101,ALT,298,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Wrong answer,0
375326402,101,Cafeína Overflow,298,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0
375392203,101,NP-Drada,298,I,C++11,i.cpp,judged,judge1 (1),NO - Compilation error,0
375461604,101,Six Balls,299,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1
375483205,101,"¯\\_( ""/ )_/¯",299,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1
375613806,101,Teorema de Offson,299,B,C++11,B.cpp,judged,teambrbr34 (101),YES,1
375646407,101,"¯\\_( ""/ )_/¯",299,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1
375675608,101,Gemidão da Maratona,299,J,C++11,j.cpp,judged,teambrbr68 (101),NO - Time limit exceeded,0
375714409,101,Trei Linha,299,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0
375734510,101,Ops! Solução Trivial,299,G,C++11,a.cpp,judged,teambrbr41 (101),NO - Wrong answer,0
375752111,101,80km é 80km @do,299,F,C++11,F.cpp,judged,teambrbr60 (101),NO - Wrong answer,0
375822612,101,Esse é meu time,299,M,C++11,m.cpp,judged,teambrbr29 (101),NO - Wrong answer,0
375897213,101,CalopsITA,299,G,C++11,G2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0
375924814,101,Turkeys,299,D,Java,C2.cpp,judged,setterchief (1),NO - Wrong Language Choice,0
375954015,101,Six Balls,299,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1
375971416,101,Choose difficulty: TITAN,299,B,C++11,B.cpp,judged,setter7 (1),NO - Compilation error,0
